d_affinia_1.txt, deceptive, p, word_count=64, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_james_7.txt, deceptive, p, word_count=79, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=3, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=3, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_james_8.txt, deceptive, p, word_count=156, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=1, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=1, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_james_9.txt, deceptive, p, word_count=33, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_knickerbocker_1.txt, deceptive, p, word_count=169, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=6, MONEY=0, PERCENT=0, DATE=1, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=1, unique_TIME=0, 
d_knickerbocker_10.txt, deceptive, p, word_count=122, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=1, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=1, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_knickerbocker_11.txt, deceptive, p, word_count=123, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_knickerbocker_12.txt, deceptive, p, word_count=97, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_knickerbocker_13.txt, deceptive, p, word_count=81, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=5, MONEY=0, PERCENT=0, DATE=5, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=5, unique_MONEY=0, unique_PERCENT=0, unique_DATE=4, unique_TIME=0, 
d_knickerbocker_14.txt, deceptive, p, word_count=54, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_knickerbocker_15.txt, deceptive, p, word_count=115, total_entity_count=0, total_unique_entity_count=0, LOCATION=3, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=3, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_knickerbocker_16.txt, deceptive, p, word_count=105, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_knickerbocker_17.txt, deceptive, p, word_count=59, total_entity_count=0, total_unique_entity_count=0, LOCATION=2, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_knickerbocker_18.txt, deceptive, p, word_count=75, total_entity_count=0, total_unique_entity_count=0, LOCATION=2, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_knickerbocker_19.txt, deceptive, p, word_count=98, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_knickerbocker_2.txt, deceptive, p, word_count=93, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=6, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=6, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_knickerbocker_20.txt, deceptive, p, word_count=74, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=1, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=1, unique_TIME=0, 
d_knickerbocker_3.txt, deceptive, p, word_count=114, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_knickerbocker_4.txt, deceptive, p, word_count=119, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_knickerbocker_5.txt, deceptive, p, word_count=89, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=2, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=2, 
d_knickerbocker_6.txt, deceptive, p, word_count=53, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=2, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_knickerbocker_7.txt, deceptive, p, word_count=54, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_knickerbocker_8.txt, deceptive, p, word_count=160, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_knickerbocker_9.txt, deceptive, p, word_count=179, total_entity_count=0, total_unique_entity_count=0, LOCATION=5, PERSON=0, ORGANIZATION=2, MONEY=0, PERCENT=0, DATE=2, TIME=0, unique_LOCATION=5, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=2, unique_TIME=0, 
d_monaco_1.txt, deceptive, p, word_count=138, total_entity_count=0, total_unique_entity_count=0, LOCATION=4, PERSON=0, ORGANIZATION=2, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=4, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_monaco_10.txt, deceptive, p, word_count=170, total_entity_count=0, total_unique_entity_count=0, LOCATION=2, PERSON=0, ORGANIZATION=6, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=5, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_monaco_11.txt, deceptive, p, word_count=99, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_monaco_12.txt, deceptive, p, word_count=47, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_monaco_13.txt, deceptive, p, word_count=82, total_entity_count=0, total_unique_entity_count=0, LOCATION=2, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=1, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=1, unique_TIME=0, 
d_monaco_14.txt, deceptive, p, word_count=183, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=2, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_monaco_15.txt, deceptive, p, word_count=83, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_monaco_16.txt, deceptive, p, word_count=81, total_entity_count=0, total_unique_entity_count=0, LOCATION=3, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_monaco_17.txt, deceptive, p, word_count=54, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_monaco_18.txt, deceptive, p, word_count=103, total_entity_count=0, total_unique_entity_count=0, LOCATION=4, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=4, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_monaco_19.txt, deceptive, p, word_count=104, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=2, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_monaco_2.txt, deceptive, p, word_count=185, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=7, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=5, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_monaco_20.txt, deceptive, p, word_count=180, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=4, MONEY=0, PERCENT=0, DATE=1, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=1, unique_TIME=0, 
d_monaco_3.txt, deceptive, p, word_count=143, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=5, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_monaco_4.txt, deceptive, p, word_count=79, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=7, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=7, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_monaco_5.txt, deceptive, p, word_count=68, total_entity_count=0, total_unique_entity_count=0, LOCATION=3, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_monaco_6.txt, deceptive, p, word_count=42, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_monaco_7.txt, deceptive, p, word_count=76, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_monaco_8.txt, deceptive, p, word_count=102, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=4, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_monaco_9.txt, deceptive, p, word_count=222, total_entity_count=0, total_unique_entity_count=0, LOCATION=2, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_omni_1.txt, deceptive, p, word_count=346, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_omni_10.txt, deceptive, p, word_count=83, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_omni_11.txt, deceptive, p, word_count=194, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=5, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_omni_12.txt, deceptive, p, word_count=82, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=5, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=5, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_omni_13.txt, deceptive, p, word_count=99, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=4, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_omni_14.txt, deceptive, p, word_count=45, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_omni_15.txt, deceptive, p, word_count=73, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_omni_16.txt, deceptive, p, word_count=124, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=6, MONEY=0, PERCENT=0, DATE=2, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=4, unique_MONEY=0, unique_PERCENT=0, unique_DATE=2, unique_TIME=0, 
d_omni_17.txt, deceptive, p, word_count=116, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=8, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=8, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_omni_18.txt, deceptive, p, word_count=114, total_entity_count=0, total_unique_entity_count=0, LOCATION=2, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_omni_19.txt, deceptive, p, word_count=103, total_entity_count=0, total_unique_entity_count=0, LOCATION=2, PERSON=0, ORGANIZATION=4, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=4, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_omni_2.txt, deceptive, p, word_count=53, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=5, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=5, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_omni_20.txt, deceptive, p, word_count=234, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=4, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=2, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_omni_3.txt, deceptive, p, word_count=110, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=5, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_omni_4.txt, deceptive, p, word_count=72, total_entity_count=0, total_unique_entity_count=0, LOCATION=2, PERSON=0, ORGANIZATION=1, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=2, unique_PERSON=0, unique_ORGANIZATION=1, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_omni_5.txt, deceptive, p, word_count=425, total_entity_count=0, total_unique_entity_count=0, LOCATION=3, PERSON=0, ORGANIZATION=6, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=3, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_omni_6.txt, deceptive, p, word_count=63, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_omni_7.txt, deceptive, p, word_count=111, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=7, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_omni_8.txt, deceptive, p, word_count=95, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_omni_9.txt, deceptive, p, word_count=249, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=6, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=4, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_palmer_1.txt, deceptive, p, word_count=35, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_palmer_10.txt, deceptive, p, word_count=81, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_palmer_11.txt, deceptive, p, word_count=166, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_palmer_12.txt, deceptive, p, word_count=144, total_entity_count=0, total_unique_entity_count=0, LOCATION=2, PERSON=1, ORGANIZATION=5, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=1, unique_ORGANIZATION=5, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_palmer_13.txt, deceptive, p, word_count=100, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=4, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_palmer_14.txt, deceptive, p, word_count=210, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=5, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_palmer_15.txt, deceptive, p, word_count=131, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=11, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=6, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_palmer_16.txt, deceptive, p, word_count=132, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_palmer_17.txt, deceptive, p, word_count=79, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_palmer_18.txt, deceptive, p, word_count=96, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_palmer_19.txt, deceptive, p, word_count=164, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=5, MONEY=0, PERCENT=0, DATE=1, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=5, unique_MONEY=0, unique_PERCENT=0, unique_DATE=1, unique_TIME=0, 
d_palmer_2.txt, deceptive, p, word_count=173, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=4, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_palmer_20.txt, deceptive, p, word_count=94, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_palmer_3.txt, deceptive, p, word_count=81, total_entity_count=0, total_unique_entity_count=0, LOCATION=1, PERSON=0, ORGANIZATION=0, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=1, unique_PERSON=0, unique_ORGANIZATION=0, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_palmer_4.txt, deceptive, p, word_count=109, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=3, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=3, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
d_palmer_5.txt, deceptive, p, word_count=106, total_entity_count=0, total_unique_entity_count=0, LOCATION=0, PERSON=0, ORGANIZATION=7, MONEY=0, PERCENT=0, DATE=0, TIME=0, unique_LOCATION=0, unique_PERSON=0, unique_ORGANIZATION=4, unique_MONEY=0, unique_PERCENT=0, unique_DATE=0, unique_TIME=0, 
